A151	A152	A153	B157	B158	B159	C165	C166	C168	D174	D176	D177
Gtf2h3	1.49280694594448	2.01493366269067	1.79976130996526	1.73152118064753	1.84927949335195	1.93832653144504	1.82738184028171	1.47220694790593	1.94716715740312	1.75967196634175	1.76747207395254	1.88913613721936
Gtf2h4	1.9280513360588	1.63922023197321	1.5890952530449	1.86905016671716	1.43324753957454	1.75966513521211	1.86359563362367	1.53603485606723	1.64670055522076	1.6758034537187	1.77348851125322	1.72326043569222
Gtf2h5	3.04020472628138	3.19760154687046	3.07941893158392	3.2059323325753	3.16887823152616	3.12105947849481	3.1810397797442	3.19382687980326	3.17476039699522	3.28747893100467	3.17424689660594	2.95968935756895
Gtf2i	4.80220623550133	4.84444547957867	4.72893101142087	4.70624625123473	4.77444162619129	4.7428613228511	4.80425273032306	4.66071054561892	4.75461593570951	4.67587521521946	4.82419543061573	4.82300715740072
Gtf2ird1	2.26967699941181	2.2316796125903	2.25973325634168	2.15094744542764	2.3234662813809	2.10776204261278	2.43673289437944	2.00077675658471	2.21148313994756	2.16620521687096	2.36459977456655	2.24141144107248
Gtf2ird2	1.43888337490286	1.9872854787435	1.678357822164	1.47197515819389	1.7577535277396	1.69770332218301	1.77218166180136	1.88613704526395	1.66683747418891	1.70303209224091	1.75210522680283	1.59555478567638
Gtf3a	3.03003748779514	3.095553856602	3.21219202530635	3.14956125244983	3.2315173197616	3.30905795857958	3.22152391294665	2.87955301332021	3.21051202734987	3.4250796632051	3.03662870772233	3.05868748510464
Gtf3c1	3.53859946719174	3.60066090582793	3.45902752014532	3.40716658649879	3.73979080888998	3.65046122571493	3.66448945422892	3.39286347368349	3.42766561704159	3.50368031131144	3.59947573610736	3.60650210649724
Gtf3c2	2.40289084135545	2.47346044040709	2.03455099739999	2.18816080114938	2.21284149577918	2.18076628576804	2.35457306359515	2.28165269671734	2.14821790477719	2.19910718945746	2.33475051542598	2.26929198250668
Gtf3c3	3.89330444046876	3.88925434035134	3.99281444573658	4.01847766018574	3.77810827331176	3.91360528083833	3.88118989926452	4.1655569164813	3.95232932425157	3.79127257645064	3.91696774311869	4.01719814147089
Gtf3c4	3.23650758966419	3.08156073283512	3.2723388917467	3.17959047578472	3.11713196098679	3.00854257371108	3.11628610235824	3.20873083618241	3.2092073945755	3.06525715480724	3.20065510343255	3.19531814895835
Gtf3c5	2.28824932506892	2.08764327616907	1.88567219590541	1.76974642940559	2.10055932005369	2.00720595443855	1.93892364511506	1.89938506466481	1.84663542478773	2.02126554107093	1.73145758556906	2.30505619969174
Gtf3c6	2.96122418826342	2.93682262390267	2.902523290958	2.92511000538333	2.75939690434365	2.76367884144985	2.93375331910725	2.97941805075404	2.92954317696925	3.0731231275349	2.99584372828039	2.61060576089415
Gtpbp1	3.73403825162618	3.8988281576129	3.76720790021906	3.95827503958242	3.78710555305741	3.92278876760552	4.03303434372625	3.77586189991802	3.86655639814047	4.01060068172273	3.60763809270066	3.98066751361776
Gtpbp10	1.38097939420432	1.76827305424609	1.49223385186535	1.81898718250557	1.41750333103542	1.56114739751597	1.64897406365993	1.75174189375615	1.7394753264774	1.74526811550152	1.49764868369708	1.51463412413911
Gtpbp2	3.18351929704484	3.19097649006198	3.07169629324942	2.93221191164369	3.23872067610993	3.01236271290667	3.22538961315264	2.93600464497186	3.0359156645662	3.02806869412648	3.21568763117515	3.1339723553489
Gtpbp3	2.74441098993371	2.55237909204771	2.39203688047453	2.67515203255832	2.57894524067982	2.7945702206146	2.49006744090609	2.38878865132039	2.52211056429289	2.58511848014518	2.82548965308129	2.37228557902357
Gtpbp4	2.21503386441751	2.33371590630044	2.38093934209495	2.36835422614815	2.40696784410845	2.5102270456602	2.37615449865301	2.41846898174096	2.33952485373494	2.3483106673366	2.33124245187449	2.39440335476975
Gtpbp6	2.79269005681381	2.9526368363258	2.88314079143583	2.95106703983493	2.87140874645113	2.84578714607494	2.9182240242613	2.72651571128487	2.99778408385913	2.82795166205859	3.08544254369578	2.75727327055168
Gtpbp8	3.43075625793525	3.18894234175468	3.45207413302336	3.6030586998796	3.22850843323554	3.37626049049276	3.36184544738072	3.79577204495046	3.36000472480425	3.38963658104596	3.53852642160299	3.18203612164718
Guca2a	2.32763278316068	1.4502058095624	1.62723715118252	1.51262393062563	1.75630511652089	1.59801481052233	2.02065543599997	1.09713755071938	1.41333828468833	1.74396411338428	1.71062351547933	1.83575496627624
Guca2b	3.34502200499212	1.56487707662197	1.81234258962894	1.72963297467534	1.77304132296183	1.11527484961139	1.33260588138422	1.20885793093873	1.8304542364071	1.68384572184166	2.09253805606664	1.87832290568037
Gucd1	1.59195116771376	1.18247214856666	1.45111842553596	1.24281704412045	1.37387047155731	1.22562483985861	1.32195995518061	1.39145373379852	1.24835535766342	1.28259867060276	1.49761387583587	1.26103982568395
Gucy1a1	4.61063859171358	4.55760881418655	4.62727379646145	4.43477880398983	4.46840466699636	4.65205690380909	4.37122465109561	4.51715466571779	4.56405829152984	4.61042523488343	4.59473465779354	4.4032220953343
Gucy1a2	3.7125301786299	3.72028518848697	3.66784648552958	3.70170662668736	3.61477075120094	3.67642313470566	3.62611393621035	3.79287050174222	3.68286433270784	3.58509251754737	3.74629509140185	3.69403796745135
Gucy1b1	5.48485456544947	5.55787789737261	5.57509599008604	5.51478454322763	5.43817365122747	5.4745533002095	5.52426167114282	5.63658743932956	5.55013515295442	5.52042913816614	5.52641783485906	5.4933218647009
Gucy1b2	0.0766644867669973	1.55970577080104	1.30768860227818	0.820255086411037	1.23430117764638	1.03422454541196	0.477279006736617	1.63860776538602	1.44053650537982	0.527723898964424	1.1872405554106	1.0782936486683
Gucy2c	0.754010851513847	0.760223991247685	0.658108809160019	0.605576588621445	0.313701733852658	0.189104106652263	0.332970769516652	0.593806053962822	0.825220967570006	0.452942463282718	0.569322627815456	0.642803232881764
Gucy2g	1.75288835484778	1.78729242759355	1.76181670210629	1.70950853622659	1.56080816170243	1.78181858060669	1.59366791429272	1.56034556366558	1.80518272279887	1.44973406258327	1.89442738072057	1.79012668546355
Guf1	2.67295103621045	2.58657812927132	2.66337768815563	2.693822534601	2.60620367359766	2.77997240348784	2.60660723350516	3.01719006973614	2.56012474660511	2.74578120600979	2.6715123410679	2.52662393699055
Guk1	3.2766586910709	3.61396543877434	3.35017913418605	3.46900024035374	3.7590355538086	3.64789331320396	3.75614707965195	2.805061574054	3.56051032303254	3.68453472094803	3.58139052031506	3.36473192746412
Gulo	0.716607184793472	0.790003067874923	0.724319924091868	0.715247734396101	0.506082920918947	0.471361999617096	0.68223397303749	0.640052016465398	0.838290876262328	1.01257356479704	0.686500252981118	0.341098307799101
Gulp1	1.32680054159053	1.26389068324041	1.11996972818515	1.21033725709227	0.973882588170672	0.961489283058686	0.901633518909778	1.64792965104954	1.18613506680686	1.1696230388635	0.959643856319407	1.24996560111813
Gusb	2.28861660745718	2.14998928430617	2.17327034890758	2.07687816257307	2.29693522374579	2.07556840607861	2.2710216718004	2.2860432687764	2.07636261953737	2.44682147823835	2.18217446453791	1.95117722931586
Gxylt1	2.40346783717207	2.24731828244009	2.1995757563832	2.29482500400491	2.28868868506542	2.23466077454376	2.3508643159405	2.44412934723037	2.16295075741523	2.32282688751008	2.32310579665919	2.21073821431575
Gyg	3.43130018884353	3.48825361642231	3.75146830742738	3.69114708298968	3.68797093690897	3.69900199854572	3.62667752368707	3.60069360137405	3.68577640866117	3.5558071555068	3.49367437619269	3.80070074430016
Gypa	0.168554978272932	0.934518451873807	0.135849492717568	0.919639708138058	0.760047227316474	2.12875813952171	0.83504998989657	2.39505032253104	0.0137956125099152	0.753460744641588	0.12165046633398	1.30908140606778
Gys1	2.47173218961787	2.71899524135959	2.80019147187635	2.4591678303189	2.50323527535468	2.6986134716343	2.58445900302987	2.50999397455697	2.71001685430489	2.51520733651101	2.3893383182644	2.92819316221263
Gzf1	3.36208245962503	3.35386926747185	3.31418614147416	3.40361950170316	3.37409709105167	3.54383476107153	3.38181805209309	3.46350179673885	3.29422256775676	3.35402048703614	3.37599828654214	3.4039239515385
Gzmm	0.893923059312907	0.738729021485155	0.668390600400346	0.595730430052447	0.646588683541175	0.674463774358611	1.21592060572635	0.901712354032038	0.43853905946767	0.868732169128784	0.904889803214981	0.527274624832193
H13	3.12545167188577	3.02149195392499	3.05097164976889	2.9786460397507	2.97844062983026	2.89200450526349	2.96941933092636	2.80986826024292	3.08410463068844	3.01920639017015	2.95254093804003	3.07871241607219
H1f0	4.94074639224753	4.9750944252767	5.04297370021857	4.94858184544519	4.97513726690669	5.15227813317512	4.95109093626272	4.84551660145869	5.00653769002584	4.92217590199224	4.88508208123511	5.1730425309602
H1f1	2.92833869871036	2.61783945084656	3.39733565603223	3.47057483432261	3.23934042770205	3.16228229811555	2.98762871288697	2.83252316736983	3.35815504733446	2.99684925929947	3.408831033247	2.90683687821836
H1f10	3.8889515268552	3.59536772565479	4.30667728521097	3.79966735111646	4.1916653904315	3.71651522214465	3.8306663774004	3.01853696432722	4.18871009172504	3.81442217756763	4.00292163119431	3.95498719227833
H1f2	4.67599905932165	4.31608782380067	4.42484480080027	4.49030296922276	4.42620401594529	4.3890968697984	4.55624483335995	4.51993409474586	4.30767027869067	4.13888277501696	4.44190305606967	4.81231895062902
H1f3	1.63516793718289	1.59011656724696	2.16874145532439	2.06080514948995	1.69041101499109	2.18370852449325	1.92539331780993	2.10342920442411	1.93475329040501	2.05598560360151	1.75865039036305	1.80656720750828
H1f4	4.16390019823031	4.06241872139584	4.22031089876987	4.2044049717153	4.01736739732722	4.47792590955328	4.42601728239525	4.29842953257562	4.01120663069851	4.2116842678433	4.32851738236205	4.0619066179696
H1f5	2.06135026038378	1.72414971835944	2.26019086864376	2.40036034468859	2.2014688190685	2.75793632347059	2.42371145693866	2.37445001443538	1.9074008655979	1.75959178259684	2.22846534205989	2.6271840730104
H2-Aa	2.12624607512977	1.72983603000738	1.60987493865634	1.58263219002522	1.66548181531013	1.04218784998581	2.21372684286525	0.63438389136245	1.77607145325698	2.07493829094753	1.75625604980585	1.43633171548627
H2-Ab1	1.54199465452797	1.25656578333235	1.33850131308955	1.28135025260359	1.1703806099071	0.872775461446398	1.31240496598096	0.48538474064487	1.53898666724258	1.7080606883506	1.15014458330666	1.03357749992726
H2-Bl	1.04745621518819	0.823527914747748	0.47545072431854	1.46737493268712	1.38942430503351	0.0769776451506926	0.322124949466052	0.811492365406895	1.27233070949604	0.960154072643895	1.16926372933707	0.385357068966066
H2-D1	3.36455200055195	3.25789765675136	3.07535053634707	3.46217898024453	3.3502499053236	3.26625864364801	3.24809501762042	3.01349676020886	3.32871467688616	3.41410448035947	3.30268298591027	3.15562349150826
H2-DMa	2.82152003033054	2.63815197397643	2.56682432524374	2.72711100618498	2.70415573584724	2.56456061513692	2.75933762917914	2.57859353301759	2.64339010107819	2.97047874698351	2.64426606201887	2.45370195931799
H2-DMb1	0.602968300119528	0.831416026936883	0.309782933129412	0.673069359440735	0.21429179958536	0.614242991229407	0.860708366707421	0.215173419635403	0.593380175237171	0.724411988843292	0.491074499547669	0.55947619476081
H2-Eb1	1.04577324278361	1.05637977770307	0.96135486583232	1.10491149597338	0.648505401417878	0.840269024175751	1.36141316992402	0.039863466598382	1.21166559878893	1.23042350918977	0.841213084096038	1.00653677092863
H2-K1	2.71177640765592	2.72248243063421	2.47567074320413	2.56248589241633	2.67034729778294	2.6365365871951	2.55251157082853	2.18458484107627	2.66846940413293	2.79060511579857	2.31303995032396	2.7877417264801
H2-Ke6	2.31231936133187	1.87840024871736	2.22047689377072	2.48789193172908	2.30010095720014	2.02646327136734	2.20732459206518	2.49981207218842	2.19614174781905	2.5577651554798	2.21444157410741	1.8394238318235
H2-M10.2	1.43150040204269	2.1815359302086	2.31505916137959	1.90713281186701	2.44741601730692	2.21922815201572	2.39483247456985	1.8828586314166	2.179758347798	1.85496179024731	2.32342962640427	2.13628924417313
H2-M3	1.10121481711521	1.35126702203702	1.23346840993776	0.944111508593484	1.63641861018598	1.65976632460679	1.06130650236839	1.4295715148774	1.08185565955515	1.25840969219384	1.20603081710608	1.31692834627657
H2-Ob	0.987688402392715	0.593011959358691	0.91416517304284	1.21308042181892	1.34999855667954	1.46942760573371	1.33127710463972	1.35890651649646	0.66841338379476	1.54839418938676	1.0607356023711	0.606871976505296
H2-Q10	0.582571757235167	0.88289590963174	0.561417984301284	0.653964051624103	0.631408308515954	1.32661234189059	1.06279461473833	0.701588471593131	0.491721994020212	0.808219376991331	0.830605596330098	0.690484682257804
H2-Q2	1.83357108871395	1.45114674338218	1.54089540924603	1.46042921261899	1.25472026191773	1.25803773131496	1.35021770507409	0.820979938396977	1.66428532926979	1.49899518699191	1.55027338733909	1.40294049122474
H2-Q4	1.84665484287	1.44753381714759	1.62916081747448	1.47580103215958	1.42293518021765	1.48863522303694	1.08688119897725	1.19867832249821	1.6820039614481	1.58437340926225	1.44170028230571	1.50969761584282
H2-Q6	0.72006490695838	0.794559706640616	0.667042286037547	0.702882267138659	0.614620747687754	0.554482766997414	0.48638464930411	0.292449754836574	0.915922810540998	0.919528425109411	0.572299255229226	0.529205699687248
H2-T22	2.35182591890164	2.33219144201711	2.47549263501917	2.3171297223037	2.38541030951732	2.42401312583423	2.16027684977647	2.71580135063311	2.36482469538296	2.51724372704591	2.40125288448442	2.12846197135366
H2-T23	2.42099107449262	1.73281040327031	2.08968670596648	1.95558854765948	1.91744331453755	2.22779033700466	1.97625093980648	1.74314861337282	1.88432206739652	2.2926063462761	1.76637970743667	2.08215981776756
H2-T24	3.64267987400552	4.07317310050999	3.56298537697059	3.7229984795405	3.78657758247882	3.78559124430633	3.85384461416554	3.98070938346964	3.70735907905155	3.69858006064036	3.89021927573108	3.71843558787071
H2ac10	1.11152953643948	2.99172347186108	0.737223669042154	0.549087791640365	0.688049526921272	0.65098065703381	3.0302101218275	3.19365485747428	0.559461682715519	1.28385755097439	2.4132424607364	0.468049918847526
H2ac12	0.783333718131478	0.843249641595951	0.851895955008767	0.70280372234306	0.510836563718425	3.97844450738238	2.65353439153038	-0.0290317853827717	-0.0753536173463907	0.956611791256975	1.95741493635603	0.959028762609488
H2ac13	1.65927560179793	2.42896786250452	2.72671475815978	3.42522378719068	2.69778953423476	2.27447179710238	2.40648464005538	2.8250781688664	3.28543948944938	2.95170590338425	2.08474892766661	2.53017481159862
H2ac15	3.28323016665977	2.67603515087736	3.37186084093911	2.60254055149042	3.20037575051005	3.09264332995696	3.01711952677524	3.44523648082532	2.67602528186777	3.06100550034917	3.13910532378712	2.8732744995728
H2ac18	2.00112467412931	1.54726451132037	1.58270895355679	2.24941990397651	1.41858860785417	1.68514133447481	1.95584669388482	0.935496227778777	1.91223226043047	1.28140862586604	2.29850979813471	1.7555053190209
H2ac19	2.3357188924494	0.353319436685782	2.1459483002773	2.22103448751803	1.80557305464914	1.74121181390134	2.20152645362211	1.48033990097355	1.43523813440764	1.74857948922761	2.29640970030555	1.34321944932821
H2ac20	0.292333598313341	2.7688825872641	3.55094821459127	4.18306259713554	4.57158052358889	3.78107259836997	4.09252616769875	4.05519760178008	3.68178783395523	3.70684682196576	2.72846774456605	3.1352121573776
H2ac21	2.40244279040148	2.77245686940393	2.50495247123543	2.77758436855507	3.12561069377146	2.58598132634956	2.94983026243113	1.64009720792862	2.93308475989986	3.04149294025708	2.95583784913813	2.20566964149914
H2ac4	1.72484608478937	0.484129961070912	2.10270782984553	2.62998091517075	2.01461957542103	1.83994628547724	2.25648353588216	0.890094990064685	1.95643729003382	2.47624386061414	0.693750526006013	2.36117158604229
H2ac6	0.971213213756946	0.80867718171393	0.691310799883637	1.20875688264206	0.87103516841618	0.864369169602471	0.664416488125871	0.867531681254782	0.978218414558536	0.823459605821756	0.825347573166916	0.960963258738114
H2ac7	1.68555037627824	0.289893262777933	0.851388227112219	1.06168822598704	1.58423348519783	0.476844457893449	0.490688551765714	1.43147537540127	0.618110248670262	0.344113343216432	0.880443809455196	1.54495352061027
H2ac8	2.02807175244176	2.1749851524934	2.4786896649525	2.59005128143684	2.30604451435371	2.74668387262059	1.95762879595638	1.89536180617427	2.67642542354131	2.49331084314507	1.44729293811407	3.03147916029383
H2aj	2.28111826103486	2.83185112034863	2.86830958999896	2.62605447169559	2.85900017061573	2.96565093823775	2.79587104127676	2.52644877443354	2.85740705934126	2.84203085337012	2.35299053931538	3.01683764557619
H2aw	1.72567729633966	1.77749281928907	1.44932867592406	1.84193099767452	1.73960833283424	1.74804210082969	1.23164769510193	1.92690522112812	1.74180556468966	1.69457171172064	1.5272829055373	1.71996316902611
H2ax	3.54462979973637	3.81216049037208	3.82709011109319	3.61177871083242	4.15437105725149	3.76691094970699	3.8510838967862	3.67650204531134	3.78071665591104	3.90409406501686	3.79178691712823	3.67278281072217
H2az1	4.96388071501875	5.09399031080144	5.29481015251143	5.16375787823307	5.03392207648267	5.19439276522615	5.07586893969621	5.04351894857418	5.26623305751028	5.04991859931134	4.98269351859241	5.32304326833323
H2az2	3.5974745348566	3.57275933799808	3.40255790402514	3.8244812037162	3.67448906509088	3.97623904940205	3.79408668275158	3.5596483455679	3.49602592829509	3.59373197756957	3.65330153911309	3.74096046403903
H2bc11	1.34095010388173	0.856852758394027	2.1638876721596	1.33023164213215	1.12692147120366	1.65782639292936	0.893761061916718	1.9559604520258	1.49299815113772	1.13254786318075	0.3402334943762	2.54898396962627
H2bc12	1.14235209472876	0.370947873609862	1.03477054350679	1.17784880409965	1.13819204624013	0.771898472071724	1.39698783258832	0.602839780035182	0.819055564345217	0.989804857165288	0.722256565359485	1.27341883429788
H2bc13	0.710862474648142	5.18834056357155	1.23649840528616	4.07240355873019	2.6489247338006	4.33763581688497	4.32009926705146	2.13698884890256	3.48085751000599	1.90611890174047	3.76165667177779	3.63824900157009
H2bc15	2.41735226807522	1.72323334258501	2.24889667334911	1.92023001897242	2.15515090690649	1.89833913253191	2.8758055190834	2.25818859263528	1.61721351301974	1.77375926113206	2.20358276871231	2.49671460013744
H2bc18	4.76262602032968	4.69355317580671	4.7531688635473	4.91845848426735	5.28695157383706	4.7937394526031	4.83560308315282	4.5156910909209	4.8816347975705	5.00010493120226	4.7218011623005	4.85519749959376
H2bc21	1.62977179088211	1.63205232432824	1.62774106921618	1.84843898936309	1.63274867118707	1.89886495080815	2.03118907925427	2.08300344489257	1.49586615939956	1.57049800031903	1.60969230573083	2.00633073292778
H2bc3	0.801710516420634	1.12430717820394	1.97900336273894	2.01524502471912	2.38637903957662	1.32270423733851	2.5425681590705	1.82182886949654	1.67787435459836	1.2887559156085	2.08570230371457	1.69825663402944
H2bc4	3.72884765399168	3.50398715323235	3.70347453520006	3.87603473016426	3.66939201818777	3.64042784379448	3.96561744731827	3.58889884025965	3.676903465123	3.84572872420838	3.29269031091556	4.03514521544144
H2bc6	1.25207229553772	0.968449072754688	1.52423124579744	1.59191608656585	1.47256376502631	1.47728459996974	1.33481673719427	1.15030148797073	1.45107405380103	1.32779803685502	1.13046514634771	1.63035226509726
H2bc7	1.66069305524172	2.07526493185962	2.20322594647106	2.79273823463911	2.10650627305609	2.55159098896084	1.76904176304415	0.34175594442045	3.05079383496289	2.36433638555836	2.57168681401582	1.58840117153815
H2bc8	3.14956242560967	2.96325789497504	3.84001137609619	3.67097308615699	3.89967992817611	3.06419750634904	3.94040547749932	2.93011529722979	3.69525718543393	3.76302188255712	3.19372351913106	3.56794212019803
H2bu2	3.44777336291691	3.93950700986168	3.68440637566427	3.72188613491471	3.71123355343778	3.84555445760404	3.39140621530667	3.02378039856607	4.07249654952356	3.73346571993369	3.7215514832525	3.61777398341647
H3c1	1.05837656302098	1.27027970994058	1.49577840637062	1.91596858979994	1.7830585947747	1.92520422547413	1.10623550873003	-0.0229898043821324	2.07306238628577	1.38202000011643	0.983712762923089	2.14630554814921
H3c10	1.80608075813096	1.67852159855452	1.83087600389854	2.09183228171491	2.18837346322691	1.74488639175878	2.10408096859518	2.62456542469324	1.74058800057397	2.66725330501791	1.59669759578534	1.46004749945812
H3c11	2.67561352559719	3.58976056139319	3.55962673640555	3.50276918814287	3.47636060594139	3.1639802082318	3.34701432207488	2.9783842854189	3.9000318138243	3.4600122551446	3.08237063272461	3.50298498170182
H3c13	1.92401161435571	2.42193006068301	2.69843484577042	1.77889761003621	2.55595317043811	2.36000276875526	2.49382475372548	1.93533516566527	2.36954005225182	2.39730342707182	1.97118346715938	2.60148045678086
H3c14	1.67498706608084	1.42013620751952	1.72237168472013	1.85123402398999	1.06648230547457	1.69953448236944	1.23650688707503	1.97388992334289	1.72612592876814	1.93964204079058	1.11109288727718	1.5573319490166
H3c15	1.41409252641471	1.14848715936445	1.13730327919211	1.38888694624417	1.03265267506354	1.16017582707318	1.80921962688984	1.33014912365334	1.05583731300609	1.64300941680219	0.759196962724242	1.48457759005636
H3c2	0.50111645713547	2.80701003489617	2.90827266973837	1.08033624351682	2.01472228141064	0.143795056983173	4.01172610653648	2.84303060730903	2.18762742917915	2.54628932290871	1.75210102486224	1.63699816079482
H3c3	1.23552525178487	0.73688072205397	1.12976762936352	1.38422287804416	0.467612850338206	0.152036774587838	1.13603236906178	1.4462963020045	1.10940161432151	0.632303059278313	0.54005513835297	1.61589853717352
H3c4	1.24450454130689	1.1757412954679	1.19970449168319	1.70738192262383	1.52678348754343	1.22404068489431	1.61045180968586	1.01687739313348	1.42998724940637	1.33271647456584	1.63972105058331	1.14832979293754
H3c6	3.09169447984167	2.91751455546584	2.86177700700387	3.27634194702315	2.47811492436291	2.95923127406343	2.85521611193924	2.97498347493497	3.08787173609153	3.35363024588606	2.62163652094274	2.82718238333431
H3c7	1.89435946948872	2.08943486301824	1.77580062738899	2.31087564284241	1.76076584952318	2.09731133344077	2.21704179940411	2.4201028861524	1.93276026528547	2.06490676329831	1.85951353344835	2.08962252042158
H3c8	0.669614630723237	0.446873729840586	0.554410026556723	0.520101077586103	0.422723310490459	-0.17039683435266	1.38662416162082	0.63836352823291	0.32572736186596	0.4000218729035	0.354158718251954	0.926779623895759
H3f3a	3.96361853727556	4.04999462820873	4.01988852876911	4.18838096624253	3.99894309022272	4.0175317564901	4.10355934847414	3.92879699933432	4.14263334687224	4.05917076758128	4.02320680981827	4.06705546351466
H3f3b	5.46864408309843	5.29016752314331	5.58514044430933	5.59449992790488	5.41251732951849	5.49710195463785	5.43672043079469	5.70370683115693	5.47428437779421	5.49652342787326	5.40433388252292	5.49243408106233
H4c1	3.19428684171178	3.06660581989131	3.86038931175175	3.60167133186507	3.64926663347695	3.6257203704873	3.54608603311491	3.28180013308649	3.60156171104575	3.25976234771985	3.52243113966859	3.68177588899518
H4c11	1.62138185730354	1.38493884430028	1.85430907867605	1.75958120555339	1.99382013746079	1.86641330213445	1.97220549067035	1.07505737431801	1.7483451323291	1.98515560261987	1.59432546159386	1.72051756507261
H4c12	4.02364334369013	4.74021031938482	4.72248392888317	4.45377256546055	4.63685871348082	4.7331897007051	4.59093815709521	4.56541385701525	4.7167092417337	4.61968592415769	4.78567415517784	4.23188271945981
H4c14	4.44895479600515	4.44747694588076	4.64349999390274	4.61397597618821	4.43840292168161	4.56032467435394	4.42844108583724	4.12160540016615	4.71240670866405	4.27559044034366	4.67966357733333	4.59102066316211
H4c2	3.10333706840609	2.6942325233632	3.65826739549315	3.02122552932774	4.33626131351562	3.90304241124393	3.17808100933432	2.56750444126206	3.21209501899611	3.42860219396399	3.26519910833805	3.42384769117187
H4c3	3.73295186377026	3.96213862550834	4.3544539893773	4.24177983776475	4.46678418781988	4.15016018775056	4.18561684923205	3.95809188627803	4.33142263673046	4.17834261739582	4.30582228609248	3.9514161527841
H4c4	5.86982682633848	5.89122438928591	6.07388120952932	6.2717804396471	6.18250900963448	6.02463390843147	6.04160027102656	5.78521746735228	6.22691049610867	6.28017078903547	6.02461379459086	5.844412039196
H4c6	4.80236106001922	4.948103508076	5.02171885196829	5.24518033977966	4.79653508160713	4.98088133147527	5.05699334230024	4.86342073446674	5.13586277916151	4.50969333989528	5.41928525380159	4.98301318634198
H4c8	3.21828555866811	3.70186377122221	4.04597173965399	3.74670890234774	4.41430242499478	4.20680264548256	3.91952763150313	3.75211133156188	3.86809868677096	3.8013241596324	3.82695083160264	3.94044616779
H4c9	2.46522381126138	2.83701766447269	2.72923420738771	2.93521750005545	3.45963499826329	3.26570204099255	3.19713041539562	2.52752698566597	2.80626530374057	2.98105563405811	3.16355187330609	2.67943765141957
H4f16	1.40178807757343	1.37731715107809	2.07710517118762	2.25291797438337	2.28845684718134	2.25584728081933	2.04061016647779	1.44676447632452	2.02623556349502	1.7826097126041	1.8796832695685	2.08470263072869
H60b	0.904101178136622	0.331468282174169	0.875058691206025	1.0816751706613	0.790689058999047	0.87919022056208	1.27752832116068	0.909125720080451	0.610980362992998	1.04779085237684	0.807040430080504	0.702202846613125
H6pd	2.42363288615707	2.31240353203245	2.20746393399853	2.03544206580552	2.43988723847569	2.11147862103806	2.08931415902218	2.1421404097798	2.20316745240295	2.20512866091301	2.18890847110071	2.34006555988467
Haao	0.547322576408704	0.428949936236445	0.626694936727481	0.467395782780593	0.330751998400328	0.399123059513617	0.38980695708762	0.284927699470879	0.610399634575307	0.579059725715378	0.725299145078966	0.104757431409367
Habp2	0.179227664237817	2.23968237762364	1.57151411987857	0.578108755466387	1.24163609487752	1.90916984938482	1.97369998114675	1.61903892888993	1.34112943125907	2.31956814801116	1.1018202212581	0.662316626329459
Habp4	4.41432151761277	4.57017365176313	4.51110608228547	4.67563538687474	4.70423528436329	4.76819918391293	4.62004865875882	4.62163442809263	4.56281092532899	4.57544643632137	4.58222655827307	4.61715278654495
Hacd1	2.38530652496538	2.38812854357933	2.07166717622581	1.87143199192293	2.38312539741059	2.16698913909287	2.42662932443	2.30153449158791	1.92453058285509	2.19945608065209	2.22435683222562	2.29365565903563
Hacd2	3.41212166870869	3.22372535114246	3.47566108836022	3.32124845889841	3.33184244274518	3.43526959530769	3.27036696540514	3.35826855327456	3.34625569771639	3.41715518950055	3.37829653806205	3.26011710230429
Hacd3	5.10954715299176	5.10934589486836	5.19923900356148	5.20137009495352	5.30428446470757	5.24850507047328	5.32014528326426	5.26859798487159	5.11482250589871	5.23352249636348	5.17649943006087	5.19340763382954
Hacd4	2.51129373257878	2.1748003536389	2.48053266003339	2.56229620478507	2.32536335323234	2.50084732292743	2.53116853854729	2.57262735385409	2.30675005748398	2.16283064311821	2.59010477677664	2.52262128023166
Hace1	3.11957978542517	3.0737604529168	3.0858898721869	3.05180025634356	2.99364659079925	3.15598580223217	3.13203674717317	3.27269559174003	2.98203594155467	3.05499503107595	3.23881086727983	2.94606866649382
Hadh	2.4327230237645	2.32120158751908	2.28894214966554	2.56864668140529	2.24877305316732	2.31427954276566	2.20246263885896	2.2384678856478	2.49406488594495	2.43250694859772	2.31134144322336	2.30262546084865
Hadha	3.13109649688539	2.84295034550576	3.15821014927803	3.06723245014051	2.83883455203125	2.98046656789458	2.97229379289372	3.11729291989535	3.02174611012778	3.04992012197599	2.92389651432177	3.03789404065944
Hadhb	3.15901252084062	3.12819370670859	3.09671709520276	3.19730509286487	3.057919937429	3.23755567536476	3.13081825799376	3.33434283898412	3.07459673590062	3.07977369438535	3.10122138615928	3.2272895852526
Hagh	3.92681493725209	3.82320338479318	4.01005261005627	3.98981153528173	4.10451434419786	4.2815318020685	3.8621772868776	3.6341945040338	3.98689840401073	3.83570627802586	3.82557872233162	4.29649125121841
Haghl	3.01006167488844	2.98838122778056	2.9244813490926	2.84842888814313	3.05489194457556	3.25153314459783	3.181767623394	3.00055732929636	2.76746538481647	3.03670397718629	3.20381973871178	2.80642151106031
