ad_10m_wt_10m	ad_10m_ad_3m	ad_10m_wt_3m	wt_10m_ad_3m	wt_10m_wt_3m	ad_3m_wt_3m
Fkbp1b	0.855876505543856	0.988021552649386	0.999839879972295	0.962619957023236	0.821518674177462	0.978105819323891
Fkbp2	0.907855868112368	0.690139415406186	0.514608129495671	0.347944570317186	0.865521623439838	0.125210690025722
Fkbp3	0.360252424179277	0.96403941274168	0.990466964074511	0.596913870829748	0.50225921222676	0.997971482707465
Fkbp4	0.150363229262007	0.92982929591488	0.944332381492621	0.331011257288836	0.311331611885885	0.999952793089419
Fkbp5	0.839814277424684	0.925272159241307	0.872436008697925	0.996156693469919	0.438459365120875	0.550948604957692
Fkbp7	0.446336744773105	0.156526615634622	0.046668705886895	0.842015839824706	0.38994624112872	0.824241227526507
Fkbp8	0.999719833477812	0.999775293410251	0.999280131682646	0.998011607725726	0.996334515593062	0.999975663510358
Fkbp9	0.088616163671414	0.00660954961584459	0.416313645238109	0.29459476209434	0.66123773150475	0.0591552712925605
Fkbpl	0.402608486775148	0.482614397524655	0.741351044165525	0.998346877864053	0.918131252228636	0.963244594317057
Fkrp	0.999998100569358	0.998112776765784	0.696752511390842	0.997497718753171	0.706110278067162	0.601872925459013
Fktn	0.282293216086309	0.76721854363536	0.575100868285778	0.767927593312201	0.921090924720786	0.984464834043137
Flad1	0.426013559483782	0.507253154267409	0.873756468647495	0.998412701430775	0.82634495454895	0.895506155428018
Flcn	0.687219618719026	0.935375683492766	0.930520640934948	0.382166135535372	0.950317599891933	0.657226284950732
Fli1	0.0299820177495185	0.0242236424979806	0.0508984209244472	0.9985609880176	0.980188224029106	0.94831610657426
Flii	0.783899159659821	0.897615845365406	0.67492633448452	0.99398268522938	0.99685908601843	0.967199496569321
Flna	0.530137426150595	0.999999676879019	0.977463635716595	0.535199299484389	0.749220643345081	0.978948609715281
Flnb	0.998110149257804	0.9966711091331	0.955450569564081	0.980713662061927	0.98599096481028	0.889923511525107
Flnc	0.00096974225024038	0.000862977091718009	0.00180564690256091	0.999461645652571	0.937561146360511	0.900370010218457
Flot1	0.885196889251262	0.946123860784778	0.949402924400659	0.99771310753161	0.614008438399812	0.71499206273332
Flot2	0.993735645020065	0.999276397395301	0.949512950248066	0.999112550841881	0.859691000319218	0.911829960591204
Flrt1	0.00688287848879754	0.0111051072386712	0.00314258278391311	0.981069167162997	0.915019795790034	0.745240494160575
Flrt2	0.205141351416408	0.198629370538815	0.00669250510838115	0.999994598008662	0.132552118396256	0.137050110879029
Flrt3	0.067798436632474	0.0934276127110492	0.552650621067425	0.99553506030472	0.418928706905641	0.535172192220023
Flt1	0.989796758175374	0.881546933635363	0.999790083497953	0.735985154084302	0.995946592736826	0.846541969429775
Flt3	0.338793891779811	0.572498529355866	0.62496823026982	0.962604484927052	0.938626861882746	0.99967404420613
Flt3l	0.634622581766721	0.857376631089105	0.904322242113396	0.262213362673042	0.945920045301816	0.499546177018463
Flvcr1	0.409648733275641	0.93673042920348	0.996508070428298	0.717602027318584	0.514948378642767	0.982000829979851
Flvcr2	0.980547364502523	0.634922514730663	0.915540981939935	0.83479442945929	0.99295761264084	0.937152441390901
Flywch1	0.483604715870175	0.999927289135811	0.996902354326677	0.454514197438563	0.385875156068529	0.998853963364711
Flywch2	0.99949392728909	0.953111668515639	0.959169310693766	0.921388773240335	0.979907287757918	0.751118239412582
Fmc1	0.991433379952902	0.930798033477469	0.913807852170553	0.815971584650659	0.982459240983517	0.62031428829548
Fmn1	0.943709797344155	0.744039856165189	0.949966484313474	0.964167308858486	0.99999500458882	0.95897309981693
Fmn2	0.318292825242465	0.255434143795416	0.0182851056404594	0.998009120021127	0.238597096775552	0.298170344580419
Fmnl1	0.52624009850922	0.783231768324758	0.412311724721375	0.963933962936598	0.995688014987043	0.896995344968602
Fmnl2	0.965079708799127	0.977463316369387	0.997588856322905	0.999884221755723	0.991845391917521	0.996347901034598
Fmnl3	0.234027607247902	0.104969044991939	0.151644850204597	0.934061271083535	0.987750681152681	0.993071571515089
Fmo1	0.933076364835028	0.90799535264632	0.756335107370212	0.99983139150651	0.97558651900249	0.986426569641428
Fmo2	0.999129100901521	0.772127466147116	0.994721979827798	0.701548067632533	0.99949004531144	0.640484800387844
Fmo5	0.279936975826882	0.240276308118527	0.359710635766264	0.999364019500952	0.996847626701785	0.987860139858444
Fmod	0.990583975610396	0.4254969808135	0.508807248350286	0.578692923968355	0.67042323988604	0.998291755940454
Fmr1	0.610858592296491	0.110554627709842	0.653729014498786	0.54303648481206	0.999825039019149	0.502059869026673
Fn1	0.200479861533908	0.04128077438438	0.19685573988434	0.682571510619007	0.999999028263513	0.690102412478333
Fn3k	0.0737296205043	0.789280423766693	0.454773613160901	0.265733829694388	0.545128923515374	0.923575913709106
Fn3krp	0.343582757521247	0.981158712065207	0.327672934923318	0.523030061693908	0.99997738547656	0.502479387725747
Fnbp1	0.50769143161222	0.302911356281702	0.496032682586426	0.968716742382201	0.999995752789972	0.97289796204071
Fnbp1l	0.000480854494812721	2.71804597223868e-05	9.07872711367608e-05	0.0354107719770107	0.313501050187971	0.437858237071123
Fnbp4	0.409862108829453	0.997879305069316	0.459425979629511	0.498069416849524	0.0514274041748694	0.375427433713267
Fndc1	0.271841144924342	0.179974079727542	0.0584513778786495	0.988815405890022	0.691650773465002	0.851144164307156
Fndc10	0.622667395654095	0.0538251748558762	0.366063969036786	0.29529022076393	0.956630449773041	0.526522072021694
Fndc3a	0.997513767488716	0.869632064299257	0.999689176795838	0.781493848700826	0.991827380232994	0.906144442212303
Fndc3b	0.511213315220659	0.790847248537873	0.867768473232403	0.954013193005711	0.903627371448374	0.998308579656543
Fndc4	0.187739139173127	0.679808812122418	0.449910796367529	0.687388709967024	0.895172818049753	0.972726831358035
Fndc5	0.737353939539771	0.974782190083675	0.99999952849442	0.509766169418313	0.743086758376298	0.972900001029083
Fndc8	0.900787251502164	0.999517279760114	0.420565835887607	0.936715633373512	0.786944004817835	0.473890782320861
Fndc9	0.584118845866305	0.0507594128390623	0.460525232920255	0.305684332307679	0.99525769200241	0.404474528873999
Fnip1	0.956090943841626	0.989188504766085	0.782937135904217	0.997112588047843	0.96946965990621	0.917022912331564
Fnip2	0.00580156618174865	0.00211353833344141	0.00356935309337236	0.829968903095599	0.977033335283564	0.967731225782149
Fnta	0.643110514449587	0.803815691423934	0.957242821931563	0.230442804670709	0.383438475721495	0.976058333170178
Fntb	0.962088369018784	0.999963939966115	0.886704685349028	0.951349246956693	0.994587801790216	0.868108112552919
Focad	0.991389103675081	0.814172101662978	0.988973988380119	0.929806805910863	0.999993753283432	0.937425297873472
Folh1	0.617160263077515	0.858274198190265	0.99157623974781	0.965738607156324	0.772093048205611	0.955515250718157
Fopnl	0.997161016667653	0.719992405145757	0.943710014525276	0.821100547806984	0.87602358999178	0.423365245965846
Fos	0.0634065544240865	0.0400308046653821	0.01305414324984	0.987034054594779	0.672112556840109	0.842609426961162
Fosb	0.00771204084674848	0.00444909259868809	0.0019365907986455	0.969245489008187	0.669899542773216	0.890189345150031
Fosl1	0.584046237631524	0.789292645241772	0.906047250332226	0.980820438486771	0.916742570661104	0.993085287418395
Fosl2	0.0968762536118044	0.0333191736833722	0.036531772427487	0.870546638743689	0.897083028957465	0.999886940816828
Foxa2	0.707704448869608	0.99905064579245	0.830344270709145	0.632538221959682	0.287541616503061	0.888927111902084
Foxc1	0.996642672221924	0.681374281928432	0.528706842491679	0.792142700389878	0.423206125235605	0.127074140676974
Foxf2	0.530156084552472	0.316654671717171	0.937778841812135	0.967402527186073	0.837463931768277	0.59599207429745
Foxg1	0.00372902404399855	0.0102508970633363	0.0872188637035917	0.847910487848109	0.160899179002754	0.449861785948093
Foxj1	0.245873989195919	0.30856967767765	0.741669584399382	0.99785588879349	0.736628752646744	0.827317502400213
Foxj2	0.101658898544482	0.025006098740378	0.0639898790601159	0.753364877387563	0.986925054734233	0.90442118815465
Foxj3	0.464674986225602	0.348714244445915	0.0757186937953559	0.994182951580866	0.544699227197968	0.682898491372973
Foxk1	0.951566726274831	0.999964536531879	0.475316501013956	0.962221500184634	0.760261859398562	0.498644876511584
Foxk2	0.991847771748997	0.548163705000708	0.210799865851087	0.703255863272833	0.302926858743833	0.852985935609501
Foxn2	0.955749139453814	0.98086710523242	0.977542981190929	0.999144907087235	0.80519607654395	0.865658367293926
Foxn3	0.095058711699737	0.0906726890569054	0.112867779995548	0.999985280978255	0.999292383813262	0.998542502728168
Foxo1	0.989861689251335	0.667699286954355	0.326190617372898	0.826482300144798	0.463384880304635	0.903327323206545
Foxo3	0.601107896266753	0.826272093439928	0.153275745952576	0.973656679488676	0.683179265088827	0.455526860528875
Foxo4	0.744711177891301	0.999751612377825	0.851770672753515	0.697727315034565	0.996191821760187	0.811324451107916
Foxo6	0.257458636469962	0.63568582257308	0.489280544781335	0.850252775634923	0.947399266329155	0.992731783127046
Foxp1	0.995737152502219	0.99901226373572	0.997914006114394	0.982882450972917	0.977036715384579	0.999976770629592
Foxp2	0.899549950636717	0.974057549595739	0.995901153703083	0.9926129232829	0.802061933344339	0.917068096854664
Foxp3	0.80152936361671	0.95918586461704	0.939767447818426	0.973834258352788	0.985132327562365	0.999835000018937
Foxp4	0.15268491314649	0.633370642767689	0.0387447701629517	0.649374863270475	0.766454399366534	0.212265686220959
Foxq1	0.361222982047274	0.961399064495938	0.212430238716274	0.604902000766632	0.974158532184826	0.389753847533991
Foxred1	0.255707106864973	0.37234281193539	0.271869225318118	0.989816030994649	0.999958358681932	0.993828783632924
Foxred2	0.231279624201676	0.250845929495257	0.0379853355762911	0.999907505458713	0.589384652276114	0.555249126439135
Fpgs	0.0757314854104939	0.0232839472903489	0.0130583860365089	0.832312338668688	0.601864510170206	0.971583199806158
Fpgt	0.999893645112921	0.903194814220525	0.999761498587753	0.925570535421111	0.998701930643306	0.869540389086918
Fpr1	0.992060927304561	0.988983415178422	0.713088617770466	0.999986092703478	0.853072483122933	0.867420713584217
Fra10ac1	0.973838615588284	0.969369668318381	0.736362800115774	0.824988549111896	0.505940853723084	0.932121806513757
Fras1	0.542614678460168	0.999998448990679	0.0573464929521507	0.551233080106551	0.372748000614866	0.0586408720388626
Frat1	0.243711723464699	0.453942766749183	0.50901853901918	0.954337477503112	0.923809770332854	0.999526712104902
Frat2	0.160263677350692	0.457534828535052	0.0713385217276349	0.839588062052823	0.936082283619534	0.529521826538633
Frem2	0.830092169063306	0.656682250892724	0.641382356266811	0.255376595664078	0.983567567750622	0.158547430567277
Frg1	0.132660716940587	0.98008959218114	0.525046767151684	0.0778058612484344	0.702283783005554	0.342120473026066
Frg2f1	0.0384039478384883	0.923276626856278	0.12173478591587	0.0917895051964034	0.843827638583404	0.280697319505163
Frk	0.451978800338623	0.996886048748642	0.433788550526609	0.557759190950838	0.999980470070208	0.537697099143813
Frmd3	0.214509500220804	0.0820908923042369	0.0415951014995392	0.896937401679152	0.657407308086628	0.960888132117756
Frmd4a	0.020294395343222	0.99884702080722	0.931390549419788	0.024692078733783	0.0460842349917616	0.967931347963262
Frmd4b	0.322184113834539	0.161538165285283	0.0940414139032518	0.950834539581563	0.799506430306598	0.978864123686036
Frmd5	0.815005179967548	0.995527997741544	0.604632562906728	0.911491118342758	0.978615612714324	0.730995118798355
Frmd6	0.0719914046554158	0.0209217169041427	0.00925150946669506	0.811807792002773	0.478510121923624	0.924117696093682
Frmd8	0.0974854330319059	0.0521712251915198	0.0202732299273272	0.969176261852226	0.685609285770645	0.901081168151183
Frmpd1	0.940103795233725	0.966857233694747	0.797860131622326	0.999493151382387	0.984046923063999	0.96561868343812
Frmpd3	0.330141229111614	0.0913548798097518	0.0653948150387421	0.778982104450871	0.649923693069059	0.994953263122363
Frmpd4	0.034266516222573	0.0673865803803563	0.00333776970765776	0.961075582575923	0.340118055707939	0.18186026893894
Frrs1	0.013318334726148	0.0308346662740812	0.155003220440587	0.922979021081346	0.352012929091417	0.670957170654167
Frrs1l	0.248288077924051	0.321037905600054	0.362684390598492	0.996861581579553	0.989757878172626	0.999611043492082
Frs2	0.291221736659272	0.968376790396083	0.86997160528716	0.492212758169302	0.664150216351921	0.988555373407016
Frs3	0.655333630177307	0.993542411017166	0.997878284439935	0.513310183156277	0.556993671073089	0.999793745848836
Fry	0.00296132487905298	0.00224785522737192	0.000217074591974176	0.994860854348272	0.126703941969413	0.176075725966247
Fryl	0.290815349224357	0.518122703252084	0.622807878878025	0.957490670974048	0.899038765903504	0.99734850400301
Frzb	0.984530111826	0.987270992474419	0.547363271428697	0.999995413917158	0.740068055606451	0.727767216555422
Fscn1	0.819166907443884	0.976018040747636	0.56632893048148	0.964327622287496	0.964296536604245	0.788537624931411
Fsd1	0.960080109333182	0.841270855901236	0.983916015493186	0.985593296108536	0.999074252744148	0.963021037597383
Fsd1l	0.800099153684013	0.14845393855498	0.529731363772302	0.47091292634174	0.957932092606934	0.741773599170639
Fst	0.0742076382565438	0.198230469574402	0.0159626093265258	0.892087345749666	0.694401542066987	0.333589772660175
Fstl1	0.982696583822486	0.995400702246642	0.997020869561141	0.999105721092462	0.998313495141029	0.999987926023846
Fstl3	0.999332034858162	0.998803461973065	0.895139480472991	0.999993229437977	0.935944163240936	0.943372662099422
Fstl4	0.20455099360472	0.998641575711892	0.0724214001060429	0.250173590670299	0.875798094400777	0.0897596492570651
Fstl5	0.203956231752374	0.166252323650454	0.0976590938667958	0.998680181137168	0.948732741643705	0.979759268334212
Fth1	0.0113706500198146	0.000782253172986414	0.00102783735846212	0.178227794705927	0.25266194381261	0.993247801412665
Ftl1	0.00248742048119355	0.000722346710503308	0.000122486776845232	0.678169409058174	0.0620482441831554	0.295912466561266
Ftl1-ps1	0.823736522565679	0.381264678713025	0.865156012338694	0.833621270400184	0.413681824016865	0.139095013434859
Fto	0.288099384235001	0.917613807084006	0.60620878074173	0.589702763242268	0.907246134941776	0.919070477048197
Ftsj1	0.908737801007985	0.61441740168476	0.766315191361357	0.931983720505411	0.988323083069224	0.992101160723618
Ftsj3	0.55615287262937	0.99422579162404	0.995929990882573	0.42750116921706	0.678777620661302	0.964082034878012
Fubp1	0.917170280960104	0.381597922467074	0.985003676210494	0.167654634101947	0.764029079662529	0.555005896398156
Fubp3	0.971120805122124	0.914430526470281	0.988300287074556	0.711792157231583	0.99937415708431	0.774656520422129
Fuca1	0.0975592011546618	0.137515257184652	0.0457008160524978	0.994408091475048	0.947321581026523	0.860278181408147
Fuca2	0.669477388215412	0.7699977142296	0.278644959496826	0.997583493777487	0.85070316891315	0.759775591346178
Fundc1	0.939402238752571	0.874397958334649	0.33323264411175	0.997623430235746	0.615907793234534	0.718149576554694
Fundc2	0.999983485594093	0.990536243556427	0.993289660835263	0.993457940422175	0.990323331639228	0.942805050239006
Fuom	0.995295744819966	0.96602904701696	0.965112793609977	0.898213890788467	0.995251597270343	0.794609831796644
Furin	0.508767482522062	0.527371067142497	0.78857821605137	0.0815972115292923	0.159038187481736	0.962120272284621
Fus	0.828061915300409	0.912777797863158	0.801037050792205	0.996758600987796	0.999933492099362	0.993415947925729
Fut10	0.988552525750247	0.388882391088688	0.484450944143484	0.263935510448994	0.65580994093269	0.0516982735258742
Fut11	0.200536511134437	0.345562140416398	0.988445674197078	0.973039413784322	0.302273989583035	0.494745524199992
Fut2	0.566779589920232	0.491955430092352	0.629323488625321	0.0863878381467832	0.99944816075208	0.101213160290135
Fut7	0.312826352928059	0.999998453973846	0.447180183260931	0.306701432096477	0.989724713530269	0.439366532023576
Fut8	0.975683862236473	0.69332432368073	0.930610872694487	0.892795785865362	0.997429835040647	0.953033377691113
Fut9	0.362357425258707	0.085356697894156	0.581684978724659	0.712253286122929	0.970553621092013	0.473603269448653
Fuz	0.938953483429133	0.92468168369191	0.221167027321091	0.999960561652904	0.445955347559591	0.469370900319922
Fv1	0.664209966914653	0.99284638061914	0.907066314133044	0.807016158608258	0.95738499106853	0.977026749539326
Fxn	0.827800688159591	0.359671385614028	0.579943541521496	0.805892968282141	0.965695748300605	0.96997051376273
Fxr1	0.985737575709718	0.987235339709699	0.999119338648572	0.99999919198476	0.963756164535416	0.966432122716885
Fxr2	0.753764528540242	0.748088405630773	0.94113313569975	0.260344366138901	0.969735792052116	0.444206753510077
Fxyd1	0.00265517342536048	0.00556018268854064	0.0069515769993792	0.923998593489453	0.854805705867724	0.997798605065622
Fxyd3	0.00816112396887358	0.615183358552656	0.00984868385874349	0.0439599669203208	0.998788726219507	0.0539945790891839
Fxyd4	0.81069933044755	0.926049993749911	0.99087284545121	0.991806065627587	0.655411164052857	0.805505582766777
Fxyd5	0.999992038757568	0.428524281863555	0.711954399614307	0.415414775029872	0.696888349355973	0.95047500804175
Fxyd6	0.947094001898313	0.543443433832298	0.47608856384123	0.833381401423709	0.770071372925884	0.999201016440213
Fxyd7	0.616346512719718	0.931518784027447	0.947100708351819	0.910502998143259	0.890300705755117	0.999937802198946
Fyb	0.00449505264727856	0.0362498557250571	0.00271533957583292	0.434117678202398	0.9727788264464	0.258909492153488
Fyb2	0.422911086816904	0.152097182965757	0.369212759833196	0.854274127530399	0.999385447867275	0.901882426378508
Fyco1	0.658211411310607	0.08567982176788	0.0784384689766844	0.407572450812728	0.378855297907875	0.99990446409204
Fyn	0.334202616377202	0.182855798163877	0.443602055154513	0.965059618346374	0.994667126439961	0.892589499125075
Fyttd1	0.997994286181484	0.777661494125595	0.855150150909693	0.683960136652652	0.770915158419686	0.998408478714636
Fzd1	0.00712499402915667	0.0214905775343658	0.00175500681824725	0.834130332447892	0.65574924364909	0.257682775154061
Fzd2	0.0162562939228554	0.247765686491745	0.0924009706279939	0.27479190180569	0.615188264398922	0.887140690589897
Fzd3	0.997808975290326	0.632468273283499	0.273794129222143	0.731567554675439	0.342437206022501	0.873417421729334
Fzd4	0.988516992176812	0.404572095853503	0.137077084129865	0.565817115267972	0.210440009727071	0.837733213140013
Fzd5	0.0741960976962821	0.367962190710535	0.186453956644041	0.649912478217111	0.908931656003774	0.949769946787951
Fzd6	0.702581199916589	0.658277431221235	0.998328215980731	0.999803531204211	0.789608122108737	0.748013604527369
Fzd7	0.834887717143206	0.999021161815489	0.968648049833974	0.893238808486524	0.596388759707049	0.934825222522494
Fzd8	0.997906257201662	0.955589488973282	0.70384070404711	0.901509491208646	0.797254431190991	0.431322343213972
Fzd9	0.875339801942228	0.974505607788599	0.970945743223119	0.986296807587797	0.988504881692017	0.999997038218816
Fzr1	0.57377053995996	0.989976110826666	0.793117348619344	0.739921136046932	0.976763362701898	0.921079439454252
G0s2	0.704381851463981	0.418497311122705	0.795243337511726	0.948632042347029	0.99807720351491	0.892941532885092
G2e3	0.289191910518957	0.057720784749323	0.323409649309917	0.659670859143377	0.99972372232192	0.609734891713046
G3bp1	0.95261085857729	0.997755961153784	0.999994087645466	0.895388088153694	0.958584937786525	0.996714354292177
G3bp2	0.996797199806389	0.99723469342059	0.925618553296477	0.977542150796215	0.846222417352369	0.973761834427098
G430095P16Rik	0.459270184783534	0.155011581527543	0.545977586125546	0.826616205950004	0.998268783355591	0.742473135653228
G6pc3	0.507415852086963	0.565707738820055	0.648679892972688	0.999511979044908	0.993598483942695	0.998723573403286
G6pdx	0.11165115098464	0.0228640500885038	0.0135293459734228	0.681088269072078	0.468155492605654	0.978466169604154
Gaa	0.670371778495822	0.989251306636809	0.632569209104971	0.501557158601512	0.999879911328261	0.466618512138463
Gab1	0.482869939734513	0.351411521916879	0.661008156582742	0.991947894743798	0.987196869767648	0.928247264318063
Gab2	0.0139838205839175	0.0159267916113158	0.0310556887931963	0.999636561700817	0.932988977891205	0.95912613217492
Gab3	0.979348956295181	0.998476099161072	0.852161278599131	0.995566203854767	0.974059389994784	0.915031302908074
Gabarap	0.162056431729166	0.229718676189274	0.323675204693645	0.99347337357008	0.950475578880595	0.992793736524474
Gabarapl1	0.00663598343999039	0.888182088106799	0.121762892908382	0.0168214933875088	0.220516666545686	0.317325317014976
Gabarapl2	0.687839727615773	0.760433658496123	0.916644574065637	0.999079609603999	0.960860951213294	0.984331735117007
Gabbr1	0.0152613852319126	0.0941020651512073	0.00335678369853587	0.581646040140619	0.642956299366386	0.132155450663315
Gabbr2	0.448249102433649	0.326633986040396	0.0402106003796604	0.992641706739681	0.341810835446609	0.466860022830359
Gabpa	0.927647937340692	0.992292702400192	0.810954566024296	0.986500390894355	0.991415304503364	0.924349434562393
Gabpb1	0.811432907971903	0.0782726307359027	0.612563702231471	0.265065617161961	0.98181941964786	0.415828910226496
Gabpb2	0.929927218568875	0.999367603488451	0.494126692248427	0.961384836346535	0.817587420257121	0.55720447779074
Gabra1	0.668492427631669	0.42154511835449	0.823282190470391	0.965365060558592	0.990638420673569	0.872554359049612
Gabra2	0.265862246540916	0.0777138373431352	0.276090289242371	0.807790204734989	0.99999011613933	0.793108660902358
Gabra3	0.998943585061243	0.334547604560963	0.203661676840797	0.395463710489041	0.245140089284233	0.979370525119691
Gabra4	0.983262032756766	0.997993081037906	0.99991640775099	0.997603180022649	0.973979962823256	0.995176332525559
Gabra5	0.343032869999411	0.976283178056436	0.869239164386095	0.539201566939624	0.737710764634149	0.98312826451893
Gabrb1	0.811145812103219	0.998015615444672	0.943601138445151	0.888159040533611	0.511659391694156	0.884887429187796
Gabrb2	0.505541375370156	0.292419642684044	0.890258953988622	0.963804861729161	0.878035535765341	0.638064241358908
Gabrb3	0.37797774555787	0.0571029060322161	0.0122152050977481	0.534618033257936	0.130326814725584	0.685361520499823
Gabrd	0.999965147943448	0.999955387530902	0.995153425228691	0.999684803087725	0.991900632946353	0.997564574834552
Gabrg1	0.293167195534539	0.615629145652636	0.481982802022203	0.906121496965909	0.973094669294419	0.994328398472393
Gabrg2	0.988008928820868	0.874545659677714	0.979263042997829	0.971450772373611	0.999883707256429	0.982307605385526
Gabrg3	0.962940490296171	0.562391035740521	0.999447234918266	0.818748248174264	0.982796228711941	0.624888314664625
Gabrr1	0.98149216401831	0.805164743992083	0.786942398326646	0.949213943382921	0.93927904289725	0.999981501512419
Gad1	0.529107384346899	0.999805358075251	0.996888061738821	0.487136352484511	0.640218730649157	0.991720784721787
Gad2	0.984090470290707	0.468011874281692	0.504609196662877	0.659055550929432	0.698367452286735	0.999862912294932
Gadd45a	0.918529432133613	0.0796250277555651	0.321236461350122	0.0327210976470185	0.138548871175369	0.73920631066895
Gadd45b	0.753351012220467	0.999837373972008	0.999147049654157	0.79221580056107	0.819631079023787	0.999933794547912
Gadd45g	0.869956051365972	0.941137359608317	0.705028328718735	0.576484454017753	0.986718710927583	0.406060895982416
Gadd45gip1	0.844455498841762	0.999997839013508	0.948748781443204	0.852437306097637	0.991220226936095	0.953268401995016
Gak	0.995505297471955	0.870083644220369	0.953175236613333	0.948719196019333	0.99109026936353	0.994416179228881
Gal	0.999833296845663	0.908134756672064	0.431275242072316	0.879187424017152	0.468799760254882	0.187007281527383
Gal3st1	0.00725240595770238	0.00185061877312542	0.0181430769052243	0.674417257828361	0.893736490881031	0.320810082812598
Gal3st3	0.589043983765482	0.875040220025233	0.0976841834465051	0.944081062355277	0.516710809818896	0.271049631799631
Galc	0.869432016826927	0.996373469615994	0.957534047540608	0.94400798963803	0.993008396580022	0.991270601486536
Gale	0.631731131126533	0.875577168540857	0.998200258500984	0.275158088652718	0.724626949609048	0.798483350936583
Galk1	0.999996829654187	0.813571870360479	0.66932587998123	0.803662862327744	0.658090610420762	0.992513364106278
Galk2	0.717321543643191	0.518252584867615	0.648290766564792	0.982929741665237	0.999256477584004	0.995023507173816
Galm	0.492994829471697	0.996983364040794	0.926840958190646	0.394949982000231	0.821272210131823	0.849786563796912
Galns	0.259053307908735	0.776396486464239	0.989299335195762	0.722724394716583	0.172143031292417	0.608293474030033
Galnt1	0.167853301702876	0.427280396486876	0.0565902445135404	0.880932150741539	0.863519169926896	0.475426612962769
Galnt10	0.528778844645502	0.579563024062879	0.467867692402084	0.999687370964169	0.999390622598707	0.996501452838211
Galnt11	0.801974914535222	0.15602092643804	0.391689958590636	0.487534915469116	0.863999715900877	0.889848713677581
Galnt12	0.74417735521407	0.519899656925822	0.999998549747948	0.975868748756396	0.735838609027183	0.511654620832139
Galnt13	0.993282790430082	0.996845974775227	0.737708678738159	0.999919483389379	0.59274781999813	0.62573878124272
Galnt14	0.657820852430538	0.974363045707169	0.999999519647071	0.870119394740864	0.663813151513326	0.976193182638264
Galnt15	0.0371486463348851	0.224263060108617	0.0155531424334995	0.59344813015094	0.917215939929225	0.29014264071474
Galnt16	0.327133402391628	0.99983775944033	0.817381272037445	0.298033284464877	0.777434187260152	0.779965436451443
Galnt17	0.166895075813475	0.866973902233449	0.14036128255075	0.441593820272307	0.999232561112817	0.382294667156098
Galnt18	0.515064301073555	0.992085829687082	0.781655970573946	0.378913640139831	0.959993562072446	0.63083370818929
Galnt3	0.992738504091736	0.504789912216888	0.380447268181444	0.652218833874742	0.512624642376961	0.993851656619241
Galnt4	0.99855944165076	0.992083021697152	0.698316248249	0.999311947363714	0.781585157415188	0.840809593867398
Galnt5	0.753674305923486	0.758275519972613	0.613787342941683	0.999999745142091	0.993864368660933	0.993227327011754
Galnt6	0.0194507360252238	0.00659749754976013	0.00534416862073517	0.839898345638509	0.755261306222524	0.998128051840272
Galnt7	0.573579780457432	0.746382134989964	0.282769932986456	0.167783602833945	0.922437288318573	0.0703161875326949
Galnt9	0.00954336239716724	0.00226592386940316	0.144508051663354	0.654245034501008	0.272687827045659	0.0533636752408149
Galntl6	0.498133592387627	0.262974825283725	0.836621964826099	0.947244305841374	0.919448496096295	0.661543150773282
Galt	0.850553042698012	0.974048824470543	0.994887659136138	0.978803932063131	0.939182164102689	0.997792711661569
Gamt	0.995024866026654	0.828525907599149	0.566563608216551	0.923857074294381	0.697938090127419	0.96008766259816
Gan	0.466324751165356	0.0783588395953596	0.0738493813366765	0.556166994649017	0.53334967298575	0.999971114549661
Ganab	0.59353282082558	0.864672426974491	0.985453208785082	0.95265605406244	0.780418340701532	0.971204940893981
Ganc	0.918491327652	0.99951220505035	0.938698115546809	0.878052477812523	0.999895731014856	0.903159152154936
Gap43	0.762699641460192	0.996497312594678	0.708876890148333	0.647895140800783	0.999614489535901	0.592156004923984
Gapdh	0.490864247095409	0.997477219791253	0.683457072526808	0.592196082348996	0.984175856525037	0.784372928449568
Gapdhs	0.366392220838305	0.331824722638661	0.567829939246096	0.999787312532834	0.976646195146532	0.960720924076475
Gapvd1	0.436898088660664	0.673741218931066	0.218106037114189	0.969837251815476	0.94121282318456	0.754193846872515
Gar1	0.652581795011598	0.999958437116467	0.656425945595912	0.679067380438618	0.16286128239863	0.629878024842348
Garem1	0.217007719623602	0.817988896324376	0.404157001264654	0.601634301985036	0.957925120874862	0.861569659406966
Garem2	0.0171109294773945	0.999995713303265	0.202176953283768	0.0176293769242446	0.349084502376748	0.208293871301314
Garnl3	0.793599279762534	0.114882917122234	0.438893994895616	0.388079536402435	0.909769199704198	0.737354114108562
Gars	0.99999995134398	0.99931348393708	0.960381084875768	0.999225397724566	0.959241787104658	0.982373985413959
Gart	0.0616224226740513	0.887977183031448	0.985969736210462	0.0227255222960655	0.038426627643717	0.980005154157122
Gas1	0.150224439577855	0.0351828654377827	0.199354280134474	0.735851305266651	0.996593325544015	0.620829355771231
Gas2	0.962944606363115	0.988305867960577	0.986348180079233	0.857690934535386	0.849977920735515	0.999997960265386
Gas2l1	0.962839112207526	0.996552220105222	0.99959450675487	0.901244459597919	0.936854150821388	0.999527389668894
Gas2l2	0.942344099081775	0.972723983922231	0.837727354543688	0.999112454333661	0.539079590466293	0.61180398346463
Gas2l3	0.00377979507272441	0.33997890234427	0.00767739942055679	0.0396545453782896	0.937081894907249	0.0890464187891098
